zone,tech,age,unit,value
Thailand,Gas,56,MW,0.0
Thailand,Gas,57,MW,0.0
Thailand,Gas,58,MW,0.0
Thailand,Gas,59,MW,0.0
Thailand,Gas,60,MW,0.0
Thailand,Gas,61,MW,0.0
Thailand,Gas,62,MW,0.0
Thailand,Gas,63,MW,0.0
Thailand,Gas,64,MW,0.0
Thailand,Gas,65,MW,0.0
Thailand,Gas,66,MW,0.0
Thailand,Gas,67,MW,0.0
Thailand,Gas,68,MW,0.0
Thailand,Gas,69,MW,0.0
Thailand,Gas,70,MW,0.0
Thailand,Gas,71,MW,0.0
Thailand,Gas,72,MW,0.0
Thailand,Gas,73,MW,0.0
Thailand,Gas,74,MW,0.0
Thailand,Gas,75,MW,0.0
Thailand,Gas,76,MW,0.0
Thailand,Gas,77,MW,0.0
Thailand,Gas,78,MW,0.0
Thailand,Gas,79,MW,0.0
Thailand,Gas,80,MW,0.0
Thailand,Gas,81,MW,0.0
Thailand,Gas,82,MW,0.0
Thailand,Gas,83,MW,0.0
Thailand,Gas,84,MW,0.0
Thailand,Gas,85,MW,0.0
Thailand,Gas,86,MW,0.0
Thailand,Gas,87,MW,0.0
Thailand,Gas,88,MW,0.0
Thailand,Gas,89,MW,0.0
Thailand,Gas,90,MW,0.0
Thailand,Gas,91,MW,0.0
Thailand,Gas,92,MW,0.0
Thailand,Gas,93,MW,0.0
Thailand,Gas,94,MW,0.0
Thailand,Gas,95,MW,0.0
Thailand,Gas,96,MW,0.0
Thailand,Gas,97,MW,0.0
Thailand,Gas,98,MW,0.0
Thailand,Gas,99,MW,0.0
Thailand,Hydro,0,MW,662.38
Thailand,Hydro,1,MW,0.0
Thailand,Hydro,2,MW,0.0
Thailand,Hydro,3,MW,0.0
Thailand,Hydro,4,MW,0.0
Thailand,Hydro,5,MW,0.0
Thailand,Hydro,6,MW,0.0
Thailand,Hydro,7,MW,0.0
Thailand,Hydro,8,MW,0.0
Thailand,Hydro,9,MW,0.0
Thailand,Hydro,10,MW,0.0
Thailand,Hydro,11,MW,0.0
Thailand,Hydro,12,MW,0.0
Thailand,Hydro,13,MW,0.0
Thailand,Hydro,14,MW,0.0
Thailand,Hydro,15,MW,0.0
Thailand,Hydro,16,MW,0.0
Thailand,Hydro,17,MW,0.0
Thailand,Hydro,18,MW,0.0
Thailand,Hydro,19,MW,0.0
Thailand,Hydro,20,MW,0.0
Thailand,Hydro,21,MW,0.0
Thailand,Hydro,22,MW,0.0
Thailand,Hydro,23,MW,0.0
Thailand,Hydro,24,MW,0.0
Thailand,Hydro,25,MW,0.0
Thailand,Hydro,26,MW,0.0
Thailand,Hydro,27,MW,0.0
Thailand,Hydro,28,MW,0.0
Thailand,Hydro,29,MW,0.0
Thailand,Hydro,30,MW,0.0
Thailand,Hydro,31,MW,0.0
Thailand,Hydro,32,MW,0.0
Thailand,Hydro,33,MW,0.0
Thailand,Hydro,34,MW,0.0
Thailand,Hydro,35,MW,0.0
Thailand,Hydro,36,MW,0.0
Thailand,Hydro,37,MW,0.0
Thailand,Hydro,38,MW,0.0
Thailand,Hydro,39,MW,0.0
Thailand,Hydro,40,MW,0.0
Thailand,Hydro,41,MW,0.0
Thailand,Hydro,42,MW,0.0
Thailand,Hydro,43,MW,0.0
Thailand,Hydro,44,MW,0.0
Thailand,Hydro,45,MW,0.0
Thailand,Hydro,46,MW,0.0
Thailand,Hydro,47,MW,0.0
Thailand,Hydro,48,MW,0.0
Thailand,Hydro,49,MW,0.0
Thailand,Hydro,50,MW,0.0
Thailand,Hydro,51,MW,0.0
Thailand,Hydro,52,MW,0.0
Thailand,Hydro,53,MW,0.0
Thailand,Hydro,54,MW,0.0
Thailand,Hydro,55,MW,0.0
Thailand,Hydro,56,MW,0.0
Thailand,Hydro,57,MW,0.0
Thailand,Hydro,58,MW,0.0
Thailand,Hydro,59,MW,0.0
Thailand,Hydro,60,MW,0.0
Thailand,Hydro,61,MW,0.0
Thailand,Hydro,62,MW,0.0
Thailand,Hydro,63,MW,0.0
Thailand,Hydro,64,MW,0.0
Thailand,Hydro,65,MW,0.0
Thailand,Hydro,66,MW,0.0
Thailand,Hydro,67,MW,0.0
Thailand,Hydro,68,MW,0.0
Thailand,Hydro,69,MW,0.0
Thailand,Hydro,70,MW,0.0
Thailand,Hydro,71,MW,0.0
Thailand,Hydro,72,MW,0.0
Thailand,Hydro,73,MW,0.0
Thailand,Hydro,74,MW,0.0
Thailand,Hydro,75,MW,0.0
Thailand,Hydro,76,MW,0.0
Thailand,Hydro,77,MW,0.0
Thailand,Hydro,78,MW,0.0
Thailand,Hydro,79,MW,0.0
Thailand,Hydro,80,MW,0.0
Thailand,Hydro,81,MW,0.0
Thailand,Hydro,82,MW,0.0
Thailand,Hydro,83,MW,0.0
Thailand,Hydro,84,MW,0.0
Thailand,Hydro,85,MW,0.0
Thailand,Hydro,86,MW,0.0
Thailand,Hydro,87,MW,0.0
Thailand,Hydro,88,MW,0.0
Thailand,Hydro,89,MW,0.0
Thailand,Hydro,90,MW,0.0
Thailand,Hydro,91,MW,0.0
Thailand,Hydro,92,MW,0.0
Thailand,Hydro,93,MW,0.0
Thailand,Hydro,94,MW,0.0
Thailand,Hydro,95,MW,0.0
Thailand,Hydro,96,MW,0.0
Thailand,Hydro,97,MW,0.0
Thailand,Hydro,98,MW,0.0
Thailand,Hydro,99,MW,0.0
Thailand,Solar,0,MW,2856.0
Thailand,Solar,1,MW,0.0
Thailand,Solar,2,MW,0.0
Thailand,Solar,3,MW,0.0
Thailand,Solar,4,MW,0.0
Thailand,Solar,5,MW,0.0
Thailand,Solar,6,MW,0.0
Thailand,Solar,7,MW,0.0
Thailand,Solar,8,MW,0.0
Thailand,Solar,9,MW,0.0
Thailand,Solar,10,MW,0.0
Thailand,Solar,11,MW,0.0
Thailand,Solar,12,MW,0.0
Thailand,Solar,13,MW,0.0
Thailand,Solar,14,MW,0.0
Thailand,Solar,15,MW,0.0
Thailand,Solar,16,MW,0.0
Thailand,Solar,17,MW,0.0
Thailand,Solar,18,MW,0.0
Thailand,Solar,19,MW,0.0
Thailand,Solar,20,MW,0.0
Thailand,Solar,21,MW,0.0
Thailand,Solar,22,MW,0.0
Thailand,Solar,23,MW,0.0
Thailand,Solar,24,MW,0.0
Thailand,Solar,25,MW,0.0
Thailand,Solar,26,MW,0.0
Thailand,Solar,27,MW,0.0
Thailand,Solar,28,MW,0.0
Thailand,Solar,29,MW,0.0
Thailand,Solar,30,MW,0.0
Thailand,Solar,31,MW,0.0
Thailand,Solar,32,MW,0.0
Thailand,Solar,33,MW,0.0
Thailand,Solar,34,MW,0.0
Thailand,Solar,35,MW,0.0
Thailand,Solar,36,MW,0.0
Thailand,Solar,37,MW,0.0
Thailand,Solar,38,MW,0.0
Thailand,Solar,39,MW,0.0
Thailand,Solar,40,MW,0.0
Thailand,Solar,41,MW,0.0
Thailand,Solar,42,MW,0.0
Thailand,Solar,43,MW,0.0
Thailand,Solar,44,MW,0.0
Thailand,Solar,45,MW,0.0
Thailand,Solar,46,MW,0.0
Thailand,Solar,47,MW,0.0
Thailand,Solar,48,MW,0.0
Thailand,Solar,49,MW,0.0
Thailand,Solar,50,MW,0.0
Thailand,Solar,51,MW,0.0
Thailand,Solar,52,MW,0.0
Thailand,Solar,53,MW,0.0
Thailand,Solar,54,MW,0.0
Thailand,Solar,55,MW,0.0
Thailand,Solar,56,MW,0.0
Thailand,Solar,57,MW,0.0
Thailand,Solar,58,MW,0.0
Thailand,Solar,59,MW,0.0
Thailand,Solar,60,MW,0.0
Thailand,Solar,61,MW,0.0
Thailand,Solar,62,MW,0.0
Thailand,Solar,63,MW,0.0
Thailand,Solar,64,MW,0.0
Thailand,Solar,65,MW,0.0
Thailand,Solar,66,MW,0.0
Thailand,Solar,67,MW,0.0
Thailand,Solar,68,MW,0.0
Thailand,Solar,69,MW,0.0
Thailand,Solar,70,MW,0.0
Thailand,Solar,71,MW,0.0
Thailand,Solar,72,MW,0.0
Thailand,Solar,73,MW,0.0
Thailand,Solar,74,MW,0.0
Thailand,Solar,75,MW,0.0
Thailand,Solar,76,MW,0.0
Thailand,Solar,77,MW,0.0
Thailand,Solar,78,MW,0.0
Thailand,Solar,79,MW,0.0
Thailand,Solar,80,MW,0.0
Thailand,Solar,81,MW,0.0
Thailand,Solar,82,MW,0.0
Thailand,Solar,83,MW,0.0
Thailand,Solar,84,MW,0.0
Thailand,Solar,85,MW,0.0
Thailand,Solar,86,MW,0.0
Thailand,Solar,87,MW,0.0
Thailand,Solar,88,MW,0.0
Thailand,Solar,89,MW,0.0
Thailand,Solar,90,MW,0.0
Thailand,Solar,91,MW,0.0
Thailand,Solar,92,MW,0.0
Thailand,Solar,93,MW,0.0
Thailand,Solar,94,MW,0.0
Thailand,Solar,95,MW,0.0
Thailand,Solar,96,MW,0.0
Thailand,Solar,97,MW,0.0
Thailand,Solar,98,MW,0.0
Thailand,Solar,99,MW,0.0
Thailand,Wind,0,MW,1486.0
Thailand,Wind,1,MW,0.0
Thailand,Wind,2,MW,0.0
Thailand,Wind,3,MW,0.0
Thailand,Wind,4,MW,0.0
Thailand,Wind,5,MW,0.0
Thailand,Wind,6,MW,0.0
Thailand,Wind,7,MW,0.0
Thailand,Wind,8,MW,0.0
Thailand,Wind,9,MW,0.0
Thailand,Wind,10,MW,0.0
Thailand,Wind,11,MW,0.0
Thailand,Wind,12,MW,0.0
Thailand,Wind,13,MW,0.0
Thailand,Wind,14,MW,0.0
Thailand,Wind,15,MW,0.0
Thailand,Wind,16,MW,0.0
Thailand,Wind,17,MW,0.0
Thailand,Wind,18,MW,0.0
Thailand,Wind,19,MW,0.0
Thailand,Wind,20,MW,0.0
Thailand,Wind,21,MW,0.0
Thailand,Wind,22,MW,0.0
Thailand,Wind,23,MW,0.0
Thailand,Wind,24,MW,0.0
Thailand,Wind,25,MW,0.0
Thailand,Wind,26,MW,0.0
Thailand,Wind,27,MW,0.0
Thailand,Wind,28,MW,0.0
Thailand,Wind,29,MW,0.0
Thailand,Wind,30,MW,0.0
Thailand,Wind,31,MW,0.0
Thailand,Wind,32,MW,0.0
Thailand,Wind,33,MW,0.0
Thailand,Wind,34,MW,0.0
Thailand,Wind,35,MW,0.0
Thailand,Wind,36,MW,0.0
Thailand,Wind,37,MW,0.0
Thailand,Wind,38,MW,0.0
Thailand,Wind,39,MW,0.0
Thailand,Wind,40,MW,0.0
Thailand,Wind,41,MW,0.0
Thailand,Wind,42,MW,0.0
Thailand,Wind,43,MW,0.0
Thailand,Wind,44,MW,0.0
Thailand,Wind,45,MW,0.0
Thailand,Wind,46,MW,0.0
Thailand,Wind,47,MW,0.0
Thailand,Wind,48,MW,0.0
Thailand,Wind,49,MW,0.0
Thailand,Wind,50,MW,0.0
Thailand,Wind,51,MW,0.0
Thailand,Wind,52,MW,0.0
Thailand,Wind,53,MW,0.0
Thailand,Wind,54,MW,0.0
Thailand,Wind,55,MW,0.0
Thailand,Wind,56,MW,0.0
Thailand,Wind,57,MW,0.0
Thailand,Wind,58,MW,0.0
Thailand,Wind,59,MW,0.0
Thailand,Wind,60,MW,0.0
Thailand,Wind,61,MW,0.0
Thailand,Wind,62,MW,0.0
Thailand,Wind,63,MW,0.0
Thailand,Wind,64,MW,0.0
Thailand,Wind,65,MW,0.0
Thailand,Wind,66,MW,0.0
Thailand,Wind,67,MW,0.0
Thailand,Wind,68,MW,0.0
Thailand,Wind,69,MW,0.0
Thailand,Wind,70,MW,0.0
Thailand,Wind,71,MW,0.0
Thailand,Wind,72,MW,0.0
Thailand,Wind,73,MW,0.0
Thailand,Wind,74,MW,0.0
Thailand,Wind,75,MW,0.0
Thailand,Wind,76,MW,0.0
Thailand,Wind,77,MW,0.0
Thailand,Wind,78,MW,0.0
Thailand,Wind,79,MW,0.0
Thailand,Wind,80,MW,0.0
Thailand,Wind,81,MW,0.0
Thailand,Wind,82,MW,0.0
Thailand,Wind,83,MW,0.0
Thailand,Wind,84,MW,0.0
Thailand,Wind,85,MW,0.0
Thailand,Wind,86,MW,0.0
Thailand,Wind,87,MW,0.0
Thailand,Wind,88,MW,0.0
Thailand,Wind,89,MW,0.0
Thailand,Wind,90,MW,0.0
Thailand,Wind,91,MW,0.0
Thailand,Wind,92,MW,0.0
Thailand,Wind,93,MW,0.0
Thailand,Wind,94,MW,0.0
Thailand,Wind,95,MW,0.0
Thailand,Wind,96,MW,0.0
Thailand,Wind,97,MW,0.0
Thailand,Wind,98,MW,0.0
Thailand,Wind,99,MW,0.0
Thailand,Bioenergy,0,MW,2213.0
Thailand,Bioenergy,1,MW,0.0
Thailand,Bioenergy,2,MW,0.0
Thailand,Bioenergy,3,MW,0.0
Thailand,Bioenergy,4,MW,0.0
Thailand,Bioenergy,5,MW,0.0
Thailand,Bioenergy,6,MW,0.0
Thailand,Bioenergy,7,MW,0.0
Thailand,Bioenergy,8,MW,0.0
Thailand,Bioenergy,9,MW,0.0
Thailand,Bioenergy,10,MW,0.0
Thailand,Bioenergy,11,MW,0.0
Thailand,Bioenergy,12,MW,0.0
Thailand,Bioenergy,13,MW,0.0
Thailand,Bioenergy,14,MW,0.0
Thailand,Bioenergy,15,MW,0.0
Thailand,Bioenergy,16,MW,0.0
Thailand,Bioenergy,17,MW,0.0
Thailand,Bioenergy,18,MW,0.0
Thailand,Bioenergy,19,MW,0.0
Thailand,Bioenergy,20,MW,0.0
Thailand,Bioenergy,21,MW,0.0
Thailand,Bioenergy,22,MW,0.0
Thailand,Bioenergy,23,MW,0.0
Thailand,Bioenergy,24,MW,0.0
Thailand,Bioenergy,25,MW,0.0
Thailand,Bioenergy,26,MW,0.0
Thailand,Bioenergy,27,MW,0.0
Thailand,Bioenergy,28,MW,0.0
Thailand,Bioenergy,29,MW,0.0
Thailand,Bioenergy,30,MW,0.0
Thailand,Bioenergy,31,MW,0.0
Thailand,Bioenergy,32,MW,0.0
Thailand,Bioenergy,33,MW,0.0
Thailand,Bioenergy,34,MW,0.0
Thailand,Bioenergy,35,MW,0.0
Thailand,Bioenergy,36,MW,0.0
Thailand,Bioenergy,37,MW,0.0
Thailand,Bioenergy,38,MW,0.0
Thailand,Bioenergy,39,MW,0.0
Thailand,Bioenergy,40,MW,0.0
Thailand,Bioenergy,41,MW,0.0
Thailand,Bioenergy,42,MW,0.0
Thailand,Bioenergy,43,MW,0.0
Thailand,Bioenergy,44,MW,0.0
Thailand,Bioenergy,45,MW,0.0
Thailand,Bioenergy,46,MW,0.0
Thailand,Bioenergy,47,MW,0.0
Thailand,Bioenergy,48,MW,0.0
Thailand,Bioenergy,49,MW,0.0
Thailand,Bioenergy,50,MW,0.0
Thailand,Bioenergy,51,MW,0.0
Thailand,Bioenergy,52,MW,0.0
Thailand,Bioenergy,53,MW,0.0
Thailand,Bioenergy,54,MW,0.0
Thailand,Bioenergy,55,MW,0.0
Thailand,Bioenergy,56,MW,0.0
Thailand,Bioenergy,57,MW,0.0
Thailand,Bioenergy,58,MW,0.0
Thailand,Bioenergy,59,MW,0.0
Thailand,Bioenergy,60,MW,0.0
Thailand,Bioenergy,61,MW,0.0
Thailand,Bioenergy,62,MW,0.0
Thailand,Bioenergy,63,MW,0.0
Thailand,Bioenergy,64,MW,0.0
Thailand,Bioenergy,65,MW,0.0
Thailand,Bioenergy,66,MW,0.0
Thailand,Bioenergy,67,MW,0.0
Thailand,Bioenergy,68,MW,0.0
Thailand,Bioenergy,69,MW,0.0
Thailand,Bioenergy,70,MW,0.0
Thailand,Bioenergy,71,MW,0.0
Thailand,Bioenergy,72,MW,0.0
Thailand,Bioenergy,73,MW,0.0
Thailand,Bioenergy,74,MW,0.0
Thailand,Bioenergy,75,MW,0.0
Thailand,Bioenergy,76,MW,0.0
Thailand,Bioenergy,77,MW,0.0
Thailand,Bioenergy,78,MW,0.0
Thailand,Bioenergy,79,MW,0.0
Thailand,Bioenergy,80,MW,0.0
Thailand,Bioenergy,81,MW,0.0
Thailand,Bioenergy,82,MW,0.0
Thailand,Bioenergy,83,MW,0.0
Thailand,Bioenergy,84,MW,0.0
Thailand,Bioenergy,85,MW,0.0
Thailand,Bioenergy,86,MW,0.0
Thailand,Bioenergy,87,MW,0.0
Thailand,Bioenergy,88,MW,0.0
Thailand,Bioenergy,89,MW,0.0
Thailand,Bioenergy,90,MW,0.0
Thailand,Bioenergy,91,MW,0.0
Thailand,Bioenergy,92,MW,0.0
Thailand,Bioenergy,93,MW,0.0
Thailand,Bioenergy,94,MW,0.0
Thailand,Bioenergy,95,MW,0.0
Thailand,Bioenergy,96,MW,0.0
Thailand,Bioenergy,97,MW,0.0
Thailand,Bioenergy,98,MW,0.0
Thailand,Bioenergy,99,MW,0.0
Thailand,HPS,0,MW,0.0
Thailand,HPS,1,MW,0.0
Thailand,HPS,2,MW,0.0
Thailand,HPS,3,MW,0.0
Thailand,HPS,4,MW,0.0
Thailand,HPS,5,MW,0.0
Thailand,HPS,6,MW,0.0
Thailand,HPS,7,MW,0.0
Thailand,HPS,8,MW,0.0
Thailand,HPS,9,MW,0.0
Thailand,HPS,10,MW,0.0
Thailand,HPS,11,MW,0.0
Thailand,HPS,12,MW,0.0
Thailand,HPS,13,MW,0.0
Thailand,HPS,14,MW,0.0
Thailand,HPS,15,MW,0.0
Thailand,HPS,16,MW,0.0
Thailand,HPS,17,MW,0.0
Thailand,HPS,18,MW,0.0
Thailand,HPS,19,MW,0.0
Thailand,HPS,20,MW,0.0
Thailand,HPS,21,MW,0.0
Thailand,HPS,22,MW,0.0
Thailand,HPS,23,MW,0.0
Thailand,HPS,24,MW,0.0
Thailand,HPS,25,MW,0.0
Thailand,HPS,26,MW,0.0
Thailand,HPS,27,MW,0.0
Thailand,HPS,28,MW,0.0
Thailand,HPS,29,MW,0.0
Thailand,HPS,30,MW,0.0
Thailand,HPS,31,MW,0.0
Thailand,HPS,32,MW,0.0
Thailand,HPS,33,MW,0.0
Thailand,HPS,34,MW,0.0
Thailand,HPS,35,MW,0.0
Thailand,HPS,36,MW,0.0
Thailand,HPS,37,MW,0.0
Thailand,HPS,38,MW,0.0
Thailand,HPS,39,MW,0.0
Thailand,HPS,40,MW,0.0
Thailand,HPS,41,MW,0.0
Thailand,HPS,42,MW,0.0
Thailand,HPS,43,MW,0.0
Thailand,HPS,44,MW,0.0
Thailand,HPS,45,MW,0.0
Thailand,HPS,46,MW,0.0
Thailand,HPS,47,MW,0.0
Thailand,HPS,48,MW,0.0
Thailand,HPS,49,MW,0.0
Thailand,HPS,50,MW,0.0
Thailand,HPS,51,MW,0.0
Thailand,HPS,52,MW,0.0
Thailand,HPS,53,MW,0.0
Thailand,HPS,54,MW,0.0
Thailand,HPS,55,MW,0.0
Thailand,HPS,56,MW,0.0
Thailand,HPS,57,MW,0.0
Thailand,HPS,58,MW,0.0
Thailand,HPS,59,MW,0.0
Thailand,HPS,60,MW,0.0
Thailand,HPS,61,MW,0.0
Thailand,HPS,62,MW,0.0
Thailand,HPS,63,MW,0.0
Thailand,HPS,64,MW,0.0
Thailand,HPS,65,MW,0.0
Thailand,HPS,66,MW,0.0
Thailand,HPS,67,MW,0.0
Thailand,HPS,68,MW,0.0
Thailand,HPS,69,MW,0.0
Thailand,HPS,70,MW,0.0
Thailand,HPS,71,MW,0.0
Thailand,HPS,72,MW,0.0
Thailand,HPS,73,MW,0.0
Thailand,HPS,74,MW,0.0
Thailand,HPS,75,MW,0.0
Thailand,HPS,76,MW,0.0
Thailand,HPS,77,MW,0.0
Thailand,HPS,78,MW,0.0
Thailand,HPS,79,MW,0.0
Thailand,HPS,80,MW,0.0
Thailand,HPS,81,MW,0.0
Thailand,HPS,82,MW,0.0
Thailand,HPS,83,MW,0.0
Thailand,HPS,84,MW,0.0
Thailand,HPS,85,MW,0.0
Thailand,HPS,86,MW,0.0
Thailand,HPS,87,MW,0.0
Thailand,HPS,88,MW,0.0
Thailand,HPS,89,MW,0.0
Thailand,HPS,90,MW,0.0
Thailand,HPS,91,MW,0.0
Thailand,HPS,92,MW,0.0
Thailand,HPS,93,MW,0.0
Thailand,HPS,94,MW,0.0
Thailand,HPS,95,MW,0.0
Thailand,HPS,96,MW,0.0
Thailand,HPS,97,MW,0.0
Thailand,HPS,98,MW,0.0
Thailand,HPS,99,MW,0.0
Thailand,Li-ion,0,MW,0.0
Thailand,Li-ion,1,MW,0.0
Thailand,Li-ion,2,MW,0.0
Thailand,Li-ion,3,MW,0.0
Thailand,Li-ion,4,MW,0.0
Thailand,Li-ion,5,MW,0.0
Thailand,Li-ion,6,MW,0.0
Thailand,Li-ion,7,MW,0.0
Thailand,Li-ion,8,MW,0.0
Thailand,Li-ion,9,MW,0.0
Thailand,Li-ion,10,MW,0.0
Thailand,Li-ion,11,MW,0.0
Thailand,Li-ion,12,MW,0.0
Thailand,Li-ion,13,MW,0.0
Thailand,Li-ion,14,MW,0.0
Thailand,Li-ion,15,MW,0.0
Thailand,Li-ion,16,MW,0.0
Thailand,Li-ion,17,MW,0.0
Thailand,Li-ion,18,MW,0.0
Thailand,Li-ion,19,MW,0.0
Thailand,Li-ion,20,MW,0.0
Thailand,Li-ion,21,MW,0.0
Thailand,Li-ion,22,MW,0.0
Thailand,Li-ion,23,MW,0.0
Thailand,Li-ion,24,MW,0.0
Thailand,Li-ion,25,MW,0.0
Thailand,Li-ion,26,MW,0.0
Thailand,Li-ion,27,MW,0.0
Thailand,Li-ion,28,MW,0.0
Thailand,Li-ion,29,MW,0.0
Thailand,Li-ion,30,MW,0.0
Thailand,Li-ion,31,MW,0.0
Thailand,Li-ion,32,MW,0.0
Thailand,Li-ion,33,MW,0.0
Thailand,Li-ion,34,MW,0.0
Thailand,Li-ion,35,MW,0.0
Thailand,Li-ion,36,MW,0.0
Thailand,Li-ion,37,MW,0.0
Thailand,Li-ion,38,MW,0.0
Thailand,Li-ion,39,MW,0.0
Thailand,Li-ion,40,MW,0.0
Thailand,Li-ion,41,MW,0.0
Thailand,Li-ion,42,MW,0.0
Thailand,Li-ion,43,MW,0.0
Thailand,Li-ion,44,MW,0.0
Thailand,Li-ion,45,MW,0.0
Thailand,Li-ion,46,MW,0.0
Thailand,Li-ion,47,MW,0.0
Thailand,Li-ion,48,MW,0.0
Thailand,Li-ion,49,MW,0.0
Thailand,Li-ion,50,MW,0.0
Thailand,Li-ion,51,MW,0.0
Thailand,Li-ion,52,MW,0.0
Thailand,Li-ion,53,MW,0.0
Thailand,Li-ion,54,MW,0.0
Thailand,Li-ion,55,MW,0.0
Thailand,Li-ion,56,MW,0.0
Thailand,Li-ion,57,MW,0.0
Thailand,Li-ion,58,MW,0.0
Thailand,Li-ion,59,MW,0.0
Thailand,Li-ion,60,MW,0.0
Thailand,Li-ion,61,MW,0.0
Thailand,Li-ion,62,MW,0.0
Thailand,Li-ion,63,MW,0.0
Thailand,Li-ion,64,MW,0.0
Thailand,Li-ion,65,MW,0.0
Thailand,Li-ion,66,MW,0.0
Thailand,Li-ion,67,MW,0.0
Thailand,Li-ion,68,MW,0.0
Thailand,Li-ion,69,MW,0.0
Thailand,Li-ion,70,MW,0.0
Thailand,Li-ion,71,MW,0.0
Thailand,Li-ion,72,MW,0.0
Thailand,Li-ion,73,MW,0.0
Thailand,Li-ion,74,MW,0.0
Thailand,Li-ion,75,MW,0.0
Thailand,Li-ion,76,MW,0.0
Thailand,Li-ion,77,MW,0.0
Thailand,Li-ion,78,MW,0.0
Thailand,Li-ion,79,MW,0.0
Thailand,Li-ion,80,MW,0.0
Thailand,Li-ion,81,MW,0.0
Thailand,Li-ion,82,MW,0.0
Thailand,Li-ion,83,MW,0.0
Thailand,Li-ion,84,MW,0.0
Thailand,Li-ion,85,MW,0.0
Thailand,Li-ion,86,MW,0.0
Thailand,Li-ion,87,MW,0.0
Thailand,Li-ion,88,MW,0.0
Thailand,Li-ion,89,MW,0.0
Thailand,Li-ion,90,MW,0.0
Thailand,Li-ion,91,MW,0.0
Thailand,Li-ion,92,MW,0.0
Thailand,Li-ion,93,MW,0.0
Thailand,Li-ion,94,MW,0.0
Thailand,Li-ion,95,MW,0.0
Thailand,Li-ion,96,MW,0.0
Thailand,Li-ion,97,MW,0.0
Thailand,Li-ion,98,MW,0.0
Thailand,Li-ion,99,MW,0.0
Vietnam,Coal,0,MW,21554.0
Vietnam,Coal,1,MW,0.0
Vietnam,Coal,2,MW,0.0
Vietnam,Coal,3,MW,0.0
Vietnam,Coal,4,MW,0.0
Vietnam,Coal,5,MW,0.0
Vietnam,Coal,6,MW,0.0
Vietnam,Coal,7,MW,0.0
Vietnam,Coal,8,MW,0.0
Vietnam,Coal,9,MW,0.0
Vietnam,Coal,10,MW,0.0
Vietnam,Coal,11,MW,0.0
Vietnam,Coal,12,MW,0.0
Vietnam,Coal,13,MW,0.0
Vietnam,Coal,14,MW,0.0
Vietnam,Coal,15,MW,0.0
Vietnam,Coal,16,MW,0.0
Vietnam,Coal,17,MW,0.0
Vietnam,Coal,18,MW,0.0
Vietnam,Coal,19,MW,0.0
Vietnam,Coal,20,MW,0.0
Vietnam,Coal,21,MW,0.0
Vietnam,Coal,22,MW,0.0
Vietnam,Coal,23,MW,0.0
Vietnam,Coal,24,MW,0.0
Vietnam,Coal,25,MW,0.0
Vietnam,Coal,26,MW,0.0
Vietnam,Coal,27,MW,0.0
Vietnam,Coal,28,MW,0.0
Vietnam,Coal,29,MW,0.0
Vietnam,Coal,30,MW,0.0
Vietnam,Coal,31,MW,0.0
Vietnam,Coal,32,MW,0.0
Vietnam,Coal,33,MW,0.0
Vietnam,Coal,34,MW,0.0
Vietnam,Coal,35,MW,0.0
Vietnam,Coal,36,MW,0.0
Vietnam,Coal,37,MW,0.0
Vietnam,Coal,38,MW,0.0
Vietnam,Coal,39,MW,0.0
Vietnam,Coal,40,MW,0.0
Vietnam,Coal,41,MW,0.0
Vietnam,Coal,42,MW,0.0
Vietnam,Coal,43,MW,0.0
Vietnam,Coal,44,MW,0.0
Vietnam,Coal,45,MW,0.0
Vietnam,Coal,46,MW,0.0
Vietnam,Coal,47,MW,0.0
Vietnam,Coal,48,MW,0.0
Vietnam,Coal,49,MW,0.0
Vietnam,Coal,50,MW,0.0
Vietnam,Coal,51,MW,0.0
Vietnam,Coal,52,MW,0.0
Vietnam,Coal,53,MW,0.0
Vietnam,Coal,54,MW,0.0
Vietnam,Coal,55,MW,0.0
Vietnam,Coal,56,MW,0.0
Vietnam,Coal,57,MW,0.0
Vietnam,Coal,58,MW,0.0
Vietnam,Coal,59,MW,0.0
Vietnam,Coal,60,MW,0.0
Vietnam,Coal,61,MW,0.0
Vietnam,Coal,62,MW,0.0
Vietnam,Coal,63,MW,0.0
Vietnam,Coal,64,MW,0.0
Vietnam,Coal,65,MW,0.0
Vietnam,Coal,66,MW,0.0
Vietnam,Coal,67,MW,0.0
Vietnam,Coal,68,MW,0.0
Vietnam,Coal,69,MW,0.0
Vietnam,Coal,70,MW,0.0
Vietnam,Coal,71,MW,0.0
Vietnam,Coal,72,MW,0.0
Vietnam,Coal,73,MW,0.0
Vietnam,Coal,74,MW,0.0
Vietnam,Coal,75,MW,0.0
Vietnam,Coal,76,MW,0.0
Vietnam,Coal,77,MW,0.0
Vietnam,Coal,78,MW,0.0
Vietnam,Coal,79,MW,0.0
Vietnam,Coal,80,MW,0.0
Vietnam,Coal,81,MW,0.0
Vietnam,Coal,82,MW,0.0
Vietnam,Coal,83,MW,0.0
Vietnam,Coal,84,MW,0.0
Vietnam,Coal,85,MW,0.0
Vietnam,Coal,86,MW,0.0
Vietnam,Coal,87,MW,0.0
Vietnam,Coal,88,MW,0.0
Vietnam,Coal,89,MW,0.0
Vietnam,Coal,90,MW,0.0
Vietnam,Coal,91,MW,0.0
Vietnam,Coal,92,MW,0.0
Vietnam,Coal,93,MW,0.0
